country,year,decade,renewables_pct,fossil_pct,gdp_per_capita,log_gdp_per_capita,energy_consumption
Belarus,2008,2000,0.097,99.903,16535.956116451507,9.713292447539233,298.614
Belarus,2009,2000,0.193,99.807,16409.465880550742,9.705613635141917,282.515
Belarus,2010,2010,0.252,99.748,17515.9885236702,9.770869372729832,306.201
Belarus,2011,2010,0.244,99.756,18275.63518382964,9.813324040995072,300.684
Belarus,2012,2010,0.257,99.743,18592.31180921635,9.830503430660764,325.236
Belarus,2013,2010,0.305,99.695,18768.434034440867,9.83993169692811,294.205
Belarus,2014,2010,0.295,99.705,19068.24945601594,9.855779898681766,294.863
Belarus,2015,2010,0.346,99.654,18309.742795650054,9.815188590363451,266.962
Belarus,2016,2010,0.405,99.595,17823.28322342428,9.788260927792743,272.798
Belarus,2017,2010,0.726,99.274,18282.47263593467,9.813698100408565,277.84
Belarus,2018,2010,0.596,99.404,18887.528190044948,9.84625709910377,307.179
Belarus,2019,2010,0.723,99.277,19251.24329072966,9.865330924161722,308.79
Belarus,2020,2020,0.943,98.765,19294.41743928928,9.867571081201296,286.544
Belarus,2021,2020,1.106,94.335,19945.372984406196,9.900752464811742,312.725
Belarus,2022,2020,1.147,95.055,19161.582959237956,9.860662666026478,303.514
Belgium,1965,1960,0.183,99.817,13713.028320342524,9.526101632216312,412.941
Belgium,1966,1960,0.209,99.787,14067.1191398202,9.551595377176596,397.859
Belgium,1967,1960,0.158,99.779,14537.946988607835,9.58451754363594,417.655
Belgium,1968,1960,0.146,99.818,15072.020600014535,9.620595363588999,465.417
Belgium,1969,1960,0.125,99.863,16008.1518270052,9.680853360664194,510.775
Belgium,1970,1970,0.127,99.844,16926.80655018406,9.736653830647633,539.591
Belgium,1971,1970,0.07,99.93,17496.810125335644,9.769773864744602,529.334
Belgium,1972,1970,0.089,99.906,18362.944795243413,9.818090043210866,562.733
Belgium,1973,1970,0.147,99.816,19439.659097335756,9.87507054171539,570.326
Belgium,1974,1970,0.182,99.743,20219.22055609349,9.914388943665958,550.783
Belgium,1975,1970,0.148,96.211,19925.243148464702,9.899742706769137,518.019
Belgium,1976,1970,0.088,94.834,21027.65381976769,9.953593698981289,549.579
Belgium,1977,1970,0.254,93.715,21127.78397717295,9.958344229444053,550.602
Belgium,1978,1970,0.25,93.694,21688.597852879528,9.984541956866414,574.714
Belgium,1979,1970,0.277,94.358,22152.17320022786,10.005690883537632,591.323
Belgium,1980,1980,0.302,93.531,23092.1444042073,10.047247769591348,566.106
Belgium,1981,1980,0.366,92.988,22763.988828581678,10.03293512897354,538.297
Belgium,1982,1980,0.208,91.325,23056.902723890067,10.045720471007265,514.88
Belgium,1983,1980,0.201,86.338,23039.16889026557,10.044951041688089,498.969
Belgium,1984,1980,0.202,84.971,23597.820565034322,10.068909637810052,521.477
Belgium,1985,1980,0.178,82.097,23819.51035096168,10.078260286483134,544.368
Belgium,1986,1980,0.237,80.198,24159.311428736437,10.092425151176398,561.724
Belgium,1987,1980,0.287,79.478,24699.55493532273,10.114540503640884,578.68
Belgium,1988,1980,0.269,79.353,25819.92798716814,10.158901875363751,590.204
Belgium,1989,1980,0.247,80.414,26693.014446023906,10.192157178921859,594.57
Belgium,1990,1990,0.265,80.555,27434.955512456218,10.219573227930114,621.353
Belgium,1991,1990,0.249,81.156,27871.553668870827,10.235361865921499,642.88
Belgium,1992,1990,0.283,80.822,28206.12113273478,10.247294294816275,641.509
Belgium,1993,1990,0.238,81.235,27863.874126072442,10.235086294596373,631.183
Belgium,1994,1990,0.265,82.674,28710.26021507502,10.265009836643351,663.908
Belgium,1995,1990,0.294,82.549,29373.176574862802,10.287837175472562,672.12
Belgium,1996,1990,0.234,82.84,29824.286069115875,10.303078309349049,713.881
Belgium,1997,1990,0.241,81.427,30896.937798538816,10.338412357604158,721.262
Belgium,1998,1990,0.305,82.189,31484.307277090436,10.357244519000334,735.386
Belgium,1999,1990,0.348,80.926,32573.77222580816,10.391262710593805,730.141
Belgium,2000,2000,0.418,81.513,33721.84372016049,10.425901087968622,743.348
Belgium,2001,2000,0.434,82.125,33927.777853612395,10.431989363550239,736.859
Belgium,2002,2000,0.465,81.772,34424.309993007824,10.446518279619879,733.474
Belgium,2003,2000,0.473,82.514,34592.13783345101,10.451381704978031,761.691
Belgium,2004,2000,0.589,82.582,35744.028440794995,10.484138497548864,764.62
Belgium,2005,2000,0.844,82.167,36343.573661620234,10.500772676730445,756.118
Belgium,2006,2000,1.178,82.31,37055.22046519653,10.520164524042475,758.241
Belgium,2007,2000,1.378,81.757,38089.72921064896,10.5476999502494,763.469
Belgium,2008,2000,1.718,82.721,38123.39518909521,10.548583419622979,775.734
Belgium,2009,2000,2.494,80.116,36945.557036590246,10.517200676564498,715.849
Belgium,2010,2010,3.125,80.474,37604.096356927126,10.534868269106793,764.788
Belgium,2011,2010,3.983,78.418,38132.85387263847,10.54883149591071,713.712
Belgium,2012,2010,4.996,79.766,38176.45786648003,10.549974318394455,684.939
Belgium,2013,2010,5.28,79.095,38170.49118512023,10.549818014011738,701.919
Belgium,2014,2010,5.938,80.816,38600.65408644855,10.561024500554135,650.851
Belgium,2015,2010,6.551,83.349,39160.839865114394,10.575432543429642,657.427
Belgium,2016,2010,6.264,78.229,39456.10857255905,10.582944157697893,709.509
Belgium,2017,2010,6.819,78.349,39940.49853782986,10.595146089060904,716.042
Belgium,2018,2010,7.262,82.726,40471.53160411137,10.608354082572902,714.205
Belgium,2019,2010,7.77,77.54,41155.121776425876,10.625103664372745,738.369
Belgium,2020,2020,10.457,76.64,38781.639005790414,10.565702192106487,663.906
Belgium,2021,2020,9.202,73.882,41051.09924618284,10.62257289274818,738.285
Belgium,2022,2020,10.436,73.922,42062.03555365169,10.646900844511006,694.453
Brazil,1965,1960,26.319,73.681,3585.7277243226736,8.184716723876612,273.87
Brazil,1966,1960,26.386,73.614,3721.686963993555,8.221932329418474,298.78
Brazil,1967,1960,26.641,73.359,3777.9958223491976,8.236948942277147,309.579
Brazil,1968,1960,24.385,75.615,4042.316216078283,8.304573127481065,353.486
Brazil,1969,1960,23.901,76.099,4316.174020445508,8.370124645408925,385.812
Brazil,1970,1970,25.225,74.775,4649.999115235443,8.444622308309436,466.117
Brazil,1971,1970,25.184,74.816,5051.02308918175,8.527346093667612,505.982
Brazil,1972,1970,25.688,74.312,5519.7924758330255,8.616095543606647,582.635
Brazil,1973,1970,24.614,75.386,6140.099045847227,8.722596152256557,687.829
Brazil,1974,1970,25.082,74.918,6482.689303206999,8.776890719178036,762.341
Brazil,1975,1970,26.183,73.817,6659.026773449107,8.803728622743643,802.55
Brazil,1976,1970,27.343,72.657,7168.25698062194,8.877417805103361,877.895
Brazil,1977,1970,29.194,70.806,7344.171838074706,8.901662330457238,940.252
Brazil,1978,1970,29.56,70.44,7528.156366336908,8.926405452348234,1037.184
Brazil,1979,1970,31.37,68.63,7848.411118020733,8.96806638494205,1121.672
Brazil,1980,1980,33.766,66.234,8372.356415613427,9.032690654997678,1158.037
Brazil,1981,1980,35.262,64.738,7828.856656208522,8.965571757404305,1120.797
Brazil,1982,1980,36.676,63.324,7712.819841952244,8.950639137947245,1180.552
Brazil,1983,1980,39.906,60.094,7323.42466139612,8.89883334746521,1194.41
Brazil,1984,1980,41.374,58.26,7552.387789610224,8.929619055766837,1276.847
Brazil,1985,1980,41.843,57.454,7970.280468019647,8.983474961631797,1368.704
Brazil,1986,1980,41.582,58.389,8392.319876599915,9.035072266199075,1442.552
Brazil,1987,1980,41.232,58.581,8516.447424883321,9.049754563957244,1481.515
Brazil,1988,1980,42.244,57.644,8347.112553229725,9.029670956033183,1545.098
Brazil,1989,1980,42.685,56.986,8455.633389014796,9.042588171479512,1581.536
Brazil,1990,1990,43.267,56.326,7948.568605091765,8.980747141763498,1562.972
Brazil,1991,1990,43.701,56.046,7995.36074239891,8.986616745250622,1624.042
Brazil,1992,1990,44.017,55.679,7919.80493796156,8.977121855459915,1652.104
Brazil,1993,1990,44.217,55.71,8279.755634560415,9.021568734209547,1730.256
Brazil,1994,1990,43.932,56.059,8738.793045692879,9.075527363655045,1806.904
Brazil,1995,1990,43.373,56.252,9081.735004970691,9.114020533184497,1913.031
Brazil,1996,1990,42.834,56.826,9259.081963313492,9.133360182694586,2030.631
Brazil,1997,1990,42.148,57.433,9552.023070074749,9.164508250838297,2149.204
Brazil,1998,1990,42.033,57.553,9563.012007845771,9.165658020005532,2239.432
Brazil,1999,1990,41.786,57.716,9589.100306735763,9.168382347703387,2269.971
Brazil,2000,2000,40.939,58.334,9997.386790782977,9.210079016904219,2364.255
Brazil,2001,2000,37.181,61.071,10127.628151239876,9.223022428784976,2304.051
Brazil,2002,2000,38.819,59.532,10429.725357154792,9.252415215639955,2351.535
Brazil,2003,2000,40.449,57.989,10546.47523812734,9.263546982428718,2386.334
Brazil,2004,2000,40.444,58.27,11158.868615902118,9.31998985229276,2503.373
Brazil,2005,2000,41.27,57.674,11528.704442253158,9.352595242878078,2569.063
Brazil,2006,2000,41.147,57.428,12005.186793314371,9.393094068160657,2641.583
Brazil,2007,2000,42.285,56.519,12758.405817221726,9.453945613139224,2810.543
Brazil,2008,2000,41.389,57.327,13446.861411217074,9.506501005473227,2936.354
Brazil,2009,2000,44.157,54.653,13481.721170696008,9.509090059601535,2925.52
Brazil,2010,2010,42.505,56.281,14560.993400019332,9.586101547446557,3188.735
Brazil,2011,2010,42.378,56.37,15200.65043487577,9.629093497686968,3316.323
Brazil,2012,2010,40.259,58.501,15367.452170345317,9.640007056386233,3408.335
Brazil,2013,2010,38.407,60.442,15701.438508690295,9.661507611896452,3500.955
Brazil,2014,2010,37.566,61.318,15653.836945036084,9.658471338125285,3575.635
Brazil,2015,2010,38.708,60.217,14979.721072542196,9.614452636907348,3535.438
Brazil,2016,2010,41.536,57.285,14379.01464147575,9.573525106081325,3451.454
Brazil,2017,2010,41.294,57.551,14463.516655044976,9.579384664972167,3477.629
Brazil,2018,2010,44.126,54.731,14621.226894835561,9.590229648718173,3486.378
Brazil,2019,2010,45.178,53.678,14703.528045323696,9.59584274705394,3567.019
Brazil,2020,2020,47.116,51.847,14139.583548911633,9.556733487030398,3422.429
Brazil,2021,2020,43.673,55.294,14781.965705048819,9.60116318329403,3581.199
Brazil,2022,2020,47.66,51.359,15156.042521989499,9.626154577755399,3731.718
Bulgaria,1965,1960,4.646,95.354,6136.239378831873,8.721967354481682,119.926
Bulgaria,1966,1960,4.355,95.645,6574.418544999405,8.790941418914807,128.565
Bulgaria,1967,1960,3.77,96.23,6885.253153272715,8.837137179299104,149.341
Bulgaria,1968,1960,2.175,97.825,6962.13284388479,8.848241149471267,166.938
Bulgaria,1969,1960,2.75,97.25,7245.054120477192,8.888074324772044,186.068
Bulgaria,1970,1970,2.861,97.139,7606.881955127548,8.936808636949666,209.358
Bulgaria,1971,1970,2.77,97.23,7811.707230088185,8.963378814347054,217.997
Bulgaria,1972,1970,2.599,97.401,8141.47634497883,9.004726811713207,224.318
Bulgaria,1973,1970,3.069,96.931,8419.287026051274,9.038280427410196,233.074
Bulgaria,1974,1970,2.411,96.513,8626.019447870778,9.062538431769445,240.031
Bulgaria,1975,1970,2.574,94.746,9292.439668491123,9.13695640965543,265.313
Bulgaria,1976,1970,2.929,92.125,9530.214893703736,9.162222545575943,281.004
Bulgaria,1977,1970,3.321,91.141,9389.815778522583,9.147380953109172,296.127
Bulgaria,1978,1970,2.643,91.988,9582.613186544375,9.167705608981912,306.622
Bulgaria,1979,1970,2.899,91.691,9938.87991119314,9.20420960831056,318.254
Bulgaria,1980,1980,3.079,91.808,9616.589738698594,9.171244983794052,335.992
Bulgaria,1981,1980,3.047,89.273,9839.62991360182,9.19417337893269,331.034
Bulgaria,1982,1980,2.507,88.66,10130.485110299438,9.22330448457582,339.126
Bulgaria,1983,1980,2.739,87.2,9916.354276256285,9.201940620255494,341.428
Bulgaria,1984,1980,2.678,86.859,10221.139409097326,9.232213345713344,339.449
Bulgaria,1985,1980,1.851,87.283,9907.071925486014,9.201004117013902,336.879
Bulgaria,1986,1980,1.886,88.324,10164.663421421585,9.22667261399645,343.634
Bulgaria,1987,1980,2.042,87.948,10168.185624639185,9.227019068469687,346.295
Bulgaria,1988,1980,2.043,85.341,10093.846937157297,9.21968130304017,354.369
Bulgaria,1989,1980,2.136,86.301,9967.50384808803,9.207085465318945,351.288
Bulgaria,1990,1990,1.401,85.997,8994.47162733897,9.104365403952157,324.408
Bulgaria,1991,1990,2.41,83.58,8392.932943819533,9.035145314514336,262.598
Bulgaria,1992,1990,2.148,84.811,7937.252870193809,8.979322508252487,247.091
Bulgaria,1993,1990,1.891,83.319,7935.978650883425,8.979161958800232,263.601
Bulgaria,1994,1990,1.426,81.696,8159.840105007483,9.006979852791595,253.54
Bulgaria,1995,1990,2.226,80.096,8491.18637186189,9.046784007100358,272.66
Bulgaria,1996,1990,2.968,78.451,7853.465278007266,8.968710150060767,271.906
Bulgaria,1997,1990,2.96,77.748,7902.605389418969,8.974947780213308,257.145
Bulgaria,1998,1990,3.469,77.426,8320.74972871742,9.026507641380135,247.26
Bulgaria,1999,1990,3.516,76.13,7945.259165953514,8.980330698445531,217.257
Bulgaria,2000,2000,3.386,73.217,8464.421599398738,9.043626963750604,217.377
Bulgaria,2001,2000,2.044,73.753,8687.398886668336,9.069628850860662,224.567
Bulgaria,2002,2000,2.681,71.696,9342.471791409484,9.142326141971562,217.838
Bulgaria,2003,2000,3.646,75.317,9958.777949760424,9.20620964724371,225.353
Bulgaria,2004,2000,3.931,75.016,10739.972988077832,9.28172785298314,217.915
Bulgaria,2005,2000,4.937,73.654,11654.871710335232,9.363479544145033,236.086
Bulgaria,2006,2000,4.738,73.442,12617.920649760506,9.442873356256717,240.701
Bulgaria,2007,2000,3.307,79.861,13715.516948301387,9.526283094845212,232.64
Bulgaria,2008,2000,3.391,78.429,14716.877206148052,9.596750223455189,230.224
Bulgaria,2009,2000,4.846,75.198,14338.253537652698,9.570686317172692,202.107
Bulgaria,2010,2010,7.258,73.795,14661.355320551243,9.592970421409623,211.471
Bulgaria,2011,2010,4.618,76.432,14828.593787580337,9.604312608490446,224.607
Bulgaria,2012,2010,6.861,73.924,15069.182520342982,9.620407044651058,213.428
Bulgaria,2013,2010,9.694,71.828,15092.840860721264,9.621975795190853,198.108
Bulgaria,2014,2010,9.634,71.093,15325.57623863943,9.637278361313781,211.55
Bulgaria,2015,2010,10.787,71.709,15952.403016085651,9.677364756180731,224.68
Bulgaria,2016,2010,9.37,71.853,16552.80762984052,9.714311011724655,213.117
Bulgaria,2017,2010,8.073,73.967,17134.55142445025,9.748852255060301,218.174
Bulgaria,2018,2010,12.096,69.389,17722.04624808445,9.782564694246346,218.814
Bulgaria,2019,2010,10.38,70.071,18567.94592576324,9.829192035722718,211.551
Bulgaria,2020,2020,11.122,67.664,17940.433294642826,9.794812287753832,195.374
Bulgaria,2021,2020,13.231,68.288,19468.5883377038,9.876557591254041,221.882
Bulgaria,2022,2020,12.026,70.186,20274.385345030416,9.917113562619289,229.39
Canada,1965,1960,23.981,75.993,17020.99071561087,9.7422026093411,1389.036
Canada,1966,1960,25.004,74.963,17791.527097911818,9.78647761721819,1478.791
Canada,1967,1960,24.438,75.534,18013.596498584728,9.798882112769222,1546.292
Canada,1968,1960,23.338,76.505,18657.859831303616,9.834022774967423,1645.59
Canada,1969,1960,24.352,75.563,19358.463370809055,9.87088498633799,1745.348
Canada,1970,1970,23.871,75.972,19484.680911428168,9.877383841525205,1868.563
Canada,1971,1970,23.779,75.596,20143.533309380375,9.910638588292379,1927.146
Canada,1972,1970,24.717,74.301,20887.26177501957,9.946894767692928,2074.272
Canada,1973,1970,24.392,73.697,22104.31721354647,10.003528217456958,2252.543
Canada,1974,1970,25.613,72.601,22693.212648393135,10.029821156485971,2323.399
Canada,1975,1970,24.975,73.474,22878.359828106473,10.037946757089674,2288.937
Canada,1976,1970,25.151,72.797,23816.5016703983,10.078133966900964,2396.989
Canada,1977,1970,24.649,72.417,24332.54774880816,10.099570146645714,2535.542
Canada,1978,1970,25.866,70.722,25053.995815376802,10.128788607379967,2584.216
Canada,1979,1970,26.1,70.152,25817.248058096546,10.158798076927074,2660.205
Canada,1980,1980,26.337,69.698,25846.554961752936,10.159932600716918,2711.693
Canada,1981,1980,28.155,67.638,26314.14792615827,10.177862017486264,2695.77
Canada,1982,1980,28.168,67.682,25212.763000432296,10.13510561355887,2614.628
Canada,1983,1980,29.231,65.473,25669.06098446027,10.153041692925768,2600.305
Canada,1984,1980,29.58,65.072,26868.851697575446,10.198722965213486,2766.163
Canada,1985,1980,30.32,63.674,28040.280263903955,10.241397336244935,2857.275
Canada,1986,1980,30.752,62.24,28464.14067124245,10.256400351969095,2884.924
Canada,1987,1980,30.368,62.273,29255.681722441124,10.283829080717576,2977.613
Canada,1988,1980,28.379,64.041,30237.743924247003,10.316846221830664,3096.846
Canada,1989,1980,26.631,66.193,30472.752373324227,10.324588198498295,3127.392
Canada,1990,1990,28.252,64.928,30083.258521898086,10.311724100717214,3008.582
Canada,1991,1990,29.252,62.834,29132.002205656154,10.27959258105029,3020.828
Canada,1992,1990,29.262,63.426,29113.690285348814,10.278963799070798,3101.725
Canada,1993,1990,29.209,62.476,29613.49934588676,10.295985595331523,3180.007
Canada,1994,1990,28.705,62.101,30700.935746204043,10.332048413443152,3301.156
Canada,1995,1990,28.664,63.196,31275.86645793913,10.35060203944181,3381.887
Canada,1996,1990,29.629,62.855,31540.49437061787,10.359027534795516,3474.036
Canada,1997,1990,29.044,64.306,32659.94106843827,10.393904562127185,3491.245
Canada,1998,1990,28.09,66.07,33711.69055746872,10.425599956999372,3441.169
Canada,1999,1990,28.364,65.818,35242.943870345676,10.470020614312045,3550.909
Canada,2000,2000,28.536,65.852,36827.937470785124,10.514012006534706,3647.49
Canada,2001,2000,27.032,66.972,37210.085920332494,10.524335130403642,3572.098
Canada,2002,2000,27.335,66.997,38047.997636701075,10.54660373737689,3693.393
Canada,2003,2000,26.02,68.423,38464.542738310636,10.557492128088349,3711.021
Canada,2004,2000,25.7,67.733,39396.56844997056,10.581433996314608,3768.068
Canada,2005,2000,27.043,66.365,40384.42940820412,10.606199578971436,3796.704
Canada,2006,2000,27.208,65.572,41157.734749752846,10.62516715319911,3669.61
Canada,2007,2000,26.53,67.058,41699.46516818132,10.638243582001557,3918.65
Canada,2008,2000,27.374,66.006,41793.02967569699,10.640484850437897,3871.871
Canada,2009,2000,27.993,65.577,40221.22531258896,10.602150128118403,3720.504
Canada,2010,2010,26.567,67.085,41125.22952171103,10.624377069127139,3760.554
Canada,2011,2010,27.419,66.293,42083.706251624746,10.64741591985498,3900.117
Canada,2012,2010,27.863,65.8,42374.657392839974,10.654305759525347,3901.693
Canada,2013,2010,27.745,65.57,42905.913978330405,10.666764950387721,4004.351
Canada,2014,2010,27.026,66.089,43715.1563220681,10.68545014754519,4009.156
Canada,2015,2010,27.733,65.785,43602.01023387422,10.682858534555782,4021.453
Canada,2016,2010,28.46,65.047,43564.84868234271,10.682005881282624,3973.037
Canada,2017,2010,28.65,64.986,44334.094811067815,10.699509294577771,4026.635
